strain_id	gene_name
20150924WLTT121	metalloproteinase(Bmp1)
20150924WLTT121	metalloproteinase(Bmp1)
20150924WLTT121	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT122	metalloproteinase(Bmp1)
20150924WLTT126	metalloproteinase(Bmp1)
20150924WLTT126	metalloproteinase(Bmp1)
20150924WLTT126	metalloproteinase(Bmp1)
20150924WLTT126	metalloproteinase(Bmp1)
20150924WLTT126	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT131	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20150924WLTT150	metalloproteinase(Bmp1)
20131119AHT072	metalloproteinase(Bmp1)
20131119AHT072	metalloproteinase(Bmp1)
20131119AHT072	metalloproteinase(Bmp1)
20131119AHT072	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT073	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131119AHT076	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT055	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT056	metalloproteinase(Bmp1)
20131122LJT058	metalloproteinase(Bmp1)
20131122LJT058	metalloproteinase(Bmp1)
20131122LJT058	metalloproteinase(Bmp1)
20131122LJT058	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT105	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131125ZYLT106	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT084	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT088	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131129AHT090	metalloproteinase(Bmp1)
20131203LTT036	metalloproteinase(Bmp1)
20131203LTT036	metalloproteinase(Bmp1)
20131203LTT036	metalloproteinase(Bmp1)
20131203LTT036	metalloproteinase(Bmp1)
20131203LTT036	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT092	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208AHT096	metalloproteinase(Bmp1)
20131208LTT026	metalloproteinase(Bmp1)
20131208LTT026	metalloproteinase(Bmp1)
20131208LTT026	metalloproteinase(Bmp1)
20131208LTT026	metalloproteinase(Bmp1)
20131208LTT026	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT031	metalloproteinase(Bmp1)
20131208LTT048	metalloproteinase(Bmp1)
20131208LTT048	metalloproteinase(Bmp1)
20131208LTT048	metalloproteinase(Bmp1)
20131208LTT048	metalloproteinase(Bmp1)
20131212LTT035	metalloproteinase(Bmp1)
20131212LTT035	metalloproteinase(Bmp1)
20131212LTT035	metalloproteinase(Bmp1)
20131212LTT035	metalloproteinase(Bmp1)
20131212LTT035	metalloproteinase(Bmp1)
20140228RSPT002	metalloproteinase(Bmp1)
20140228RSPT002	metalloproteinase(Bmp1)
20140228RSPT002	metalloproteinase(Bmp1)
20140228RSPT002	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303LTT037	metalloproteinase(Bmp1)
20140303ZCT002	metalloproteinase(Bmp1)
20140303ZCT002	metalloproteinase(Bmp1)
20140303ZCT002	metalloproteinase(Bmp1)
20140303ZCT002	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT009	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT012	metalloproteinase(Bmp1)
20140303ZCT013	metalloproteinase(Bmp1)
20140303ZCT013	metalloproteinase(Bmp1)
20140303ZCT013	metalloproteinase(Bmp1)
20140303ZCT013	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307RJT004	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT019	metalloproteinase(Bmp1)
20140307ZCT025	metalloproteinase(Bmp1)
20140307ZCT025	metalloproteinase(Bmp1)
20140307ZCT025	metalloproteinase(Bmp1)
20140307ZCT025	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT031	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT034	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT066	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131003ZYLT067	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT070	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT072	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT073	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131005ZYLT074	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131011LJT023	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014CXPT015	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT028	metalloproteinase(Bmp1)
20131014PCYT029	metalloproteinase(Bmp1)
20131014PCYT029	metalloproteinase(Bmp1)
20131014PCYT029	metalloproteinase(Bmp1)
20131014PCYT029	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131014PCYT030	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT075	metalloproteinase(Bmp1)
20131015ZYLT076	metalloproteinase(Bmp1)
20131015ZYLT076	metalloproteinase(Bmp1)
20131015ZYLT076	metalloproteinase(Bmp1)
20131015ZYLT076	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT078	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT079	metalloproteinase(Bmp1)
20131015ZYLT080	metalloproteinase(Bmp1)
20131015ZYLT080	metalloproteinase(Bmp1)
20131015ZYLT080	metalloproteinase(Bmp1)
20131015ZYLT080	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT081	metalloproteinase(Bmp1)
20131015ZYLT082	metalloproteinase(Bmp1)
20131015ZYLT082	metalloproteinase(Bmp1)
20131015ZYLT082	metalloproteinase(Bmp1)
20131015ZYLT082	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT002	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018KWLT003	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT039	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT049	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT053	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131018ZNT055	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131020AHT030	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT083	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131021ZYLT084	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131022LTT008	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT016	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT033	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT034	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131025PCYT040	metalloproteinase(Bmp1)
20131027CSFT001	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20140307ZCT035	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308CSFT025	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140308ZCT040	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT043	metalloproteinase(Bmp1)
20140310ZCT044	metalloproteinase(Bmp1)
20140310ZCT044	metalloproteinase(Bmp1)
20140310ZCT044	metalloproteinase(Bmp1)
20140310ZCT044	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT045	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT049	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT054	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140310ZCT059	metalloproteinase(Bmp1)
20140311LJLT040	metalloproteinase(Bmp1)
20140311LJLT040	metalloproteinase(Bmp1)
20140311LJLT040	metalloproteinase(Bmp1)
20140311LJLT040	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT044	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140317LTT045	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140320RJT081	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140322RJT105	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323CJT026	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT053	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LJLT068	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT052	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT060	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140323LTT062	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT045	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140325RSPT058	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140327RJT158	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140330CJT067	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140331CJT094	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140401YJPT463	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140402CJT138	metalloproteinase(Bmp1)
20140404LTT076	metalloproteinase(Bmp1)
20140404LTT076	metalloproteinase(Bmp1)
20140404LTT076	metalloproteinase(Bmp1)
20140404LTT076	metalloproteinase(Bmp1)
20140404LTT076	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT063	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT066	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140412ZCT067	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT081	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140413ZCT084	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT089	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT091	metalloproteinase(Bmp1)
20140414ZCT097	metalloproteinase(Bmp1)
